,adult,budget,id,imdb_id,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,original_language
442,FALSE,0,50463,tt0109783,"Kathy is married to Peter. Now she can't help but wonder how things could have been if she got together with her old boyfriend, Tom. Being married prevents from doing that so she asks her friend, Emily to go to him and see if she can sleep with him then tell Kathy how it was. When Emily tells Kathy that things were awesome, their friendship suffers, at the same so does Kathy's marriage. Things get even more complicated when Emily learns she's pregnant, and she's not certain if it's Tom's or her boyfriend, Elliot.",1.344876,29/04/1994,0,97,Released,Two Women. Three Men. One Secret.,The Favor,FALSE,3.3,6,en
443,FALSE,0,10443,tt0106881,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is racked with grief and guilt since her baby died in the crash which she and Max survived.",9.284624,15/10/1993,0,122,Released,Some people are afraid of nothing.,Fearless,FALSE,6.8,80,en
444,FALSE,0,20239,tt0106880,"Chronicling the controversial career of bad boys N.W.H. (Niggaz With Hats), this uproarious 'mockumentary' lampoons all of hardcore rap's hot-button issues. This underground laugh riot recounts the rise, fall and resurrection of a clueless bunch of would-be rappers, Ice Cold, Tone-Def &amp; Tasty Taste performing as N.W.H.",0.985441,28/10/1994,0,88,Released,The First Drive-By Comedy,Fear of a Black Hat,FALSE,5.8,11,en
445,FALSE,0,16297,tt0111732,"Convinced he'll graduate with honors because of his thesis paper, a stuffy Harvard student finds his paper being held hostage by a homeless man, who might be the guy to school the young man in life.",2.969003,29/04/1994,0,103,Released,"If you want a degree go to Harvard, If you want an education go to Simon Wilder.",With Honors,FALSE,6.1,54,en
446,FALSE,0,18551,tt0106926,"Some thirty years after Arlis witnesses his father murdering a family, he runs into Kay, who happens to be the family's baby who was spared. Kay and Arlis suspect nothing about each other, but when his father returns, old wounds are reopened.",1.896869,05/11/1993,9488998,126,Released,Evil is patient,Flesh and Bone,FALSE,6.2,22,en
447,FALSE,0,25440,tt0111712,Scandal and mystery reign following the arrival of Edwina in a small Irish town populated entirely by widows. Edwina quickly falls out with the locals while also falling in with the son of the community's leader,0.409427,13/05/1994,0,101,Released,,Widows' Peak,FALSE,4.3,3,en
448,FALSE,30000000,9024,tt0106941,"New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.",8.468869,01/10/1993,11146270,94,Released,He thought there was nothing as seductive as money. He was wrong.,For Love or Money,FALSE,5.7,77,en
449,FALSE,42000000,37233,tt0106918,"Mitch McDeere is a young man with a promising future in Law. About to sit his Bar exam, he is approached by 'The Firm' and made an offer he doesn't refuse. Seduced by the money and gifts showered on him, he is totally oblivious to the more sinister side of his company. Then, two Associates are murdered. The FBI contact him, asking him for information and suddenly his life is ruined. He has a choice - work with the FBI, or stay with the Firm. Either way he will lose his life as he knows it. Mitch figures the only way out is to follow his own plan...",9.678367,30/06/1993,270248367,154,Released,Power can be murder to resist.,The Firm,FALSE,6.6,513,en
450,FALSE,20000000,1634,tt0106965,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",5.990572,16/07/1993,153698625,112,Released,How far would you go for a friend?,Free Willy,FALSE,6,429,en
451,FALSE,0,13815,tt0109842,"Michael is a 12-year-old drug pusher who lives in a crowded house with his cousins and aunt. His father has become a street bum,but still meets with Fresh on occasion to play chess. Fresh is rather quiet in a crazy world. Fresh's sister is a junkie who sleeps with the dealers that Fresh sells for. As the story progresses Fresh realizes that he doesn't want to sell drugs anymore - he wants revenge.",3.970215,24/08/1994,0,114,Released,,Fresh,FALSE,7.6,56,en
452,FALSE,44000000,5503,tt0106977,"Wrongfully accused of murdering his wife, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.",10.08937,06/08/1993,368875760,130,Released,A murdered wife. A one-armed man. An obsessed detective. The chase begins.,The Fugitive,FALSE,7.2,1240,en
453,FALSE,35000000,35588,tt0107004,"The Apache Indians have reluctantly agreed to settle on a US Government approved reservation. Not all the Apaches are able to adapt to the life of corn farmers. One in particular, Geronimo, is restless. Pushed over the edge by broken promises and necessary actions by the government, Geronimo and thirty or so other warriors form an attack team which humiliates the government by evading capture, whi",4.653462,10/12/1993,18635620,115,Released,A Warrior. A Leader. A Legend.,Geronimo: An American Legend,FALSE,5.9,44,en
454,FALSE,0,2087,tt0109890,"Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison.",14.214403,11/02/1994,30,115,Released,,The Getaway,FALSE,5.4,81,en
455,FALSE,30000000,41579,tt0109891,"Ray, an ex-con and widower, is planning a coin heist with two accomplices to help him to buy his own bakery. However, he doesn't expect his son Timmy, who was living with Ray's sister, to show up at the house right in the middle of planning. Timmy is ignored and Ray and his buddies pull off the heist. Timmy gets his father's attention by stealing the coins and hiding them. To get them back, his father must take him to a number of different places and treat him like he enjoys his presence. They grow fond of each other but Timmy won't stay with his dad unless he gives up the coins.",2.410545,17/06/1994,0,109,Released,"..He's not getting mad, he's Getting Even With Dad.",Getting Even with Dad,FALSE,4.5,43,en
456,FALSE,0,18620,tt0109913,"Max is a trendy, pretty, young lesbian, who is having trouble finding love. A friend sets her up with Ely, whom Max likes, but Ely is frumpy, homely, and older. Nor do they have much in common. Can Max learn to look past the packaging?",0.775898,10/06/1994,0,83,Released,The girl is out there,Go Fish,FALSE,3.9,5,en
457,FALSE,0,41006,tt0109920,"Morgan Leafy is a secretary to the British High Commissioner to an Africa nation. Leafy is a man that makes himself useful to his boss, the snobbish Arthur Fanshawe, who has no clue about what's going on around him, but who wants to use his secretary to carry on his dirty work, which involves getting one of the most powerful men in the country to do business with his country.The young secretary has an eye for beautiful women around him, especially Hazel, a native beauty, with whom he is having an affair. Things get complicated because Sam Adekunle, a man running for president of the country, wants a favor from Leafy in return after he has accepted the invitation to visit London. The proposition involves swaying a prominent doctor's opposition to a plan that will make Adenkule filthy rich.",5.22583,14/07/1994,0,94,Released,,A Good Man in Africa,FALSE,5.2,11,en
458,FALSE,0,4916,tt0107057,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.",5.385108,04/06/1993,22886222,107,Released,"She's finally met her match. He's handsome, wealthy, seductive. A Real Lady Killer!",Guilty as Sin,FALSE,5.6,21,en
459,FALSE,18000000,2019,tt0107076,"When a woman's father goes missing, she enlist a local to aid in her search.  The pair soon discover that her father has died at the hands of a wealthy sportsman who hunts homeless men as a form of recreation.",7.834351,20/08/1993,74189677,97,Released,Don't hunt what you can't kill.,Hard Target,FALSE,6.1,237,en
460,FALSE,33000000,31642,tt0107096,"Le Ly lives in a small Vietnamese village whose serenity is shattered when war breaks out. Caught between the Viet Cong and the South Vietnamese army, the village is all but destroyed. After being both brutalized and raped, Le Ly resolves to flee. She leaves for the city, surviving desperate situations, but surviving nonetheless. Eventually she meets a U.S. Marine named Steve Butler who treats her kindly and tells her he would like to be married -- maybe to her.",4.190541,24/12/1993,0,140,Released,An amazing true story of survival.,Heaven & Earth,FALSE,6.4,51,en
461,FALSE,25000000,9255,tt0107144,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team who... who went in to rescue hostages left behind after Desert Storm.",13.482371,21/05/1993,133752825,86,Released,Just deux it.,Hot Shots! Part Deux,FALSE,6.2,463,en
462,FALSE,0,26271,tt0113674,"A group of old friends at a Hens Night discuss their issues, uncertainties, fears and fantasies.",2.138959,08/12/1995,0,95,Released,"Sex, Lies and Fantasies... Unrated!",Live Nude Girls,FALSE,4.7,12,en
463,FALSE,0,10612,tt0112966,"When an English cartographer arrives in Wales to tell the residents of the Welsh village of Ffynnon Garw  that their ""mountain"" is only a hill, the offended community sets out to remedy the situation.  The film is based on a story heard by Christopher Monger from his grandfather about the real village of Taff's Well,  in the old county of Glamorgan, and its neighbouring Garth Hill. However, due to 20th century urbanisation of the area, it was filmed in the more rural Llanrhaeadr-ym-Mochnant and Llansilin areas in Powys.",5.331753,12/05/1995,0,99,Released,,The Englishman Who Went Up a Hill But Came Down a Mountain,FALSE,6.1,83,en
